scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-10,2426303308,Pronájem bytu 1+kk 25 m²,"Havlíčkovo náměstí, Praha - Žižkov",,,22000,25,1+kk,1. podlaží,Cihlová,Velmi dobrý,,,,,Třída C - Úsporná,Osobní,,,4,,,
2026-02-10,735118156,Pronájem bytu 2+1 42 m²,"Neklanova, Praha 2 - Vyšehrad",Praha 2,Vyšehrad,24000,42,2+1,4. podlaží z celkem 5,Cihlová,Dobrý,True,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,5,,,,"+ Poplatky cca 5200,- (voda, teplo, kanalizace, odpad, úklid spol. prostor) +  El. energie"
2026-02-10,3415110476,Pronájem bytu 2+kk 52 m²,"Sedlářova, Praha 9 - Kbely",Praha 9,Kbely,22990,52,2+kk,3. podlaží z celkem 7,Cihlová,Novostavba,False,True,True,True,Třída G - Mimořádně nehospodárná,Osobní,,True,True,,,+ poplatky 3.320 Kč měsíčně / 1 os + elektřina se přepisuje na podnájemníka
2026-02-10,2864608076,Pronájem bytu 2+kk 62 m²,"Hugo Haase, Praha 5 - Hlubočepy",Praha 5,Hlubočepy,23000,62,2+kk,3. podlaží z celkem 7,Cihlová,Velmi dobrý,,,4,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,,,,,+ provize RK
2026-02-10,163976012,Pronájem bytu 3+kk 80 m² (Jednopodlažní),"V Dolině, Praha 10 - Michle",Praha 10,Michle,32000,80,3+kk,přízemí,Cihlová,Velmi dobrý,Částečně,,,True,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,Ústřední dálkové,Jednopodlažní,"+ záloha na služby, vodu a vytápění 4.000,- Kč. Elektřina se přepisuje na nájemníka."
2026-02-10,1606271820,Pronájem bytu 2+kk 50 m²,"Na Dvorcích, Praha 4 - Krč",Praha 4,Krč,23900,50,2+kk,3. podlaží z celkem 3,Cihlová,Velmi dobrý,True,False,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,Ústřední plynové,,"+3.310,-Kč komplet poplatky (celkem 27.210,-Kč)"
2026-02-10,1200882508,Pronájem bytu 2+kk 54 m²,"V Horní Stromce, Praha 3 - Vinohrady",Praha 3,Vinohrady,22900,54,2+kk,4. podlaží z celkem 5,Smíšená,Velmi dobrý,,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Družstevní,,,,,,"Měsíční nájemné 22.900,- Kč, poplatky za služby 4.500,- Kč/měsíc, zálohy el. a plyn 1.800,- Kč/měsíc, vratná jistota ve výši dvou nájmů"
2026-02-10,2965271372,Pronájem bytu 2+kk 58 m²,"V Přístavu, Praha 7 - Holešovice",Praha 7,Holešovice,30000,58,2+kk,přízemí,Skeletová,Velmi dobrý,False,,,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,True,,,,"V ceně pronájmu pro jednu osobu nejsou poplatky za služby 5.500,- Kč + záloha na elektřinu 1.400,- Kč. "
2026-02-10,2797499212,Pronájem bytu 3+1 71 m²,"Kubánské náměstí, Praha 10 - Vršovice",Praha 10,Vršovice,23000,71,3+1,5. podlaží z celkem 7 včetně 1 podzemního,Cihlová,Po rekonstrukci,False,True,2,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,2,,,,"(plus záloha na elektřinu, plyn a poplatky)"
2026-02-10,3334370124,Pronájem bytu 2+kk 45 m²,"Hartigova, Praha 3 - Žižkov",Praha 3,Žižkov,26000,45,2+kk,4. podlaží z celkem 8 včetně 2 podzemních,Cihlová,Velmi dobrý,True,True,,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,True,2,,,,(plus záloha na elektřinu a poplatky + garážové stání)
2026-02-10,3082711884,Pronájem bytu 3+kk 68 m²,"Kocianova, Praha 5 - Stodůlky",Praha 5,Stodůlky,24500,68,3+kk,6. podlaží z celkem 10 včetně 1 podzemního,Panelová,Velmi dobrý,False,True,,,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,,3,4,,,"vratná kauce 49.000, Kč, provize RK 29.645, Kč, elektřina převod na nájemce, poplatky 5.000, Kč"
2026-02-10,2326688588,Pronájem bytu 2+kk 55 m² (Jednopodlažní),"V Zahrádkách, Praha 3 - Žižkov",Praha 3,Žižkov,22000,55,2+kk,4. podlaží z celkem 5,Cihlová,Novostavba,False,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,3,,Ústřední dálkové,Jednopodlažní,"+ poplatky 5000,-Kč, zálohy na elektřinu cca 1000,-Kč, kauce, provize"
2026-02-10,3652088652,Pronájem bytu 3+kk 68 m² (Jednopodlažní),"Mendelova, Praha 4 - Háje",Praha 4,Háje,30000,68,3+kk,1. podlaží z celkem 4,Panelová,Po rekonstrukci,,,,,,Osobní,,,True,,Jednopodlažní,
2026-02-10,819200844,Pronájem bytu 1+kk 28 m²,"Bartoškova, Praha 4 - Nusle",Praha 4,Nusle,21590,28,1+kk,4. podlaží,Smíšená,Dobrý,,,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ záloha na služby a energie 3.075 Kč + vratná kauce + provize RK
2026-02-10,2581492556,Pronájem bytu 2+kk 51 m² (Jednopodlažní),"Tobrucká, Praha 6 - Vokovice",Praha 6,Vokovice,20000,51,2+kk,6. podlaží,Panelová,Velmi dobrý,Částečně,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Družstevní,,2,,,Jednopodlažní,"náklady na bydlení pro dvě osoby, přepis el. a plynu na uživatele"
2026-02-10,2917036876,Pronájem bytu 1+kk 34 m²,"Musílkova, Praha 5 - Košíře",Praha 5,Košíře,20100,34,1+kk,5. podlaží z celkem 5,Cihlová,Po rekonstrukci,,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-10,2195616588,Pronájem bytu 1+1 40 m²,"Musílkova, Praha 5 - Košíře",Praha 5,Košíře,24400,40,1+1,5. podlaží z celkem 5,Cihlová,Po rekonstrukci,,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,Kompletní informace viz text
2026-02-10,819884876,Pronájem bytu 1+kk 28 m²,"Petrohradská, Praha 10 - Vršovice",Praha 10,Vršovice,16000,28,1+kk,4. podlaží z celkem 6,Cihlová,Velmi dobrý,,False,,,,Osobní,,2,,,,"poplatky 810,-/osoba + el. a plyn, kauce, provize"
